"","ID","suit_2050s","crops"
"293",293,0,"plantain bananas"
"294",294,0,"plantain bananas"
"295",295,0,"plantain bananas"
"296",296,0,"plantain bananas"
"297",297,0,"plantain bananas"
"298",298,0,"plantain bananas"
"299",299,0,"plantain bananas"
"300",300,0,"plantain bananas"
"301",301,0,"plantain bananas"
"302",302,0,"plantain bananas"
"303",303,0,"plantain bananas"
"304",304,0,"plantain bananas"
"305",305,0,"plantain bananas"
"306",306,0,"plantain bananas"
"307",307,0,"plantain bananas"
"308",308,0,"plantain bananas"
"309",309,0,"plantain bananas"
"310",310,0,"plantain bananas"
"311",311,0,"plantain bananas"
"312",312,0,"plantain bananas"
"313",313,0,"plantain bananas"
"314",314,0,"plantain bananas"
"315",315,0,"plantain bananas"
"316",316,0,"plantain bananas"
"317",317,0,"plantain bananas"
"318",318,0,"plantain bananas"
"319",319,0,"plantain bananas"
"320",320,0,"plantain bananas"
"321",321,0,"plantain bananas"
"322",322,0,"plantain bananas"
"323",323,0,"plantain bananas"
"324",324,0,"plantain bananas"
"325",325,0,"plantain bananas"
"326",326,0,"plantain bananas"
"327",327,0,"plantain bananas"
"328",328,0,"plantain bananas"
"329",329,0,"plantain bananas"
"330",330,0,"plantain bananas"
"331",331,0,"plantain bananas"
"332",332,0,"plantain bananas"
"333",333,0,"plantain bananas"
"334",334,0,"plantain bananas"
"335",335,0,"plantain bananas"
"336",336,0,"plantain bananas"
"337",337,0,"plantain bananas"
"338",338,0,"plantain bananas"
"339",339,0,"plantain bananas"
"340",340,0,"plantain bananas"
"341",341,0,"plantain bananas"
"342",342,0,"plantain bananas"
"343",343,0,"plantain bananas"
"344",344,0,"plantain bananas"
"345",345,0,"plantain bananas"
"346",346,0,"plantain bananas"
"347",347,0,"plantain bananas"
"348",348,0,"plantain bananas"
"349",349,0,"plantain bananas"
"350",350,0,"plantain bananas"
"351",351,0,"plantain bananas"
"352",352,0,"plantain bananas"
"353",353,0,"plantain bananas"
"354",354,0,"plantain bananas"
"355",355,0,"plantain bananas"
"356",356,0,"plantain bananas"
"357",357,0,"plantain bananas"
"358",358,0,"plantain bananas"
"359",359,0,"plantain bananas"
"360",360,0,"plantain bananas"
"361",361,0,"plantain bananas"
"362",362,0,"plantain bananas"
"363",363,0,"plantain bananas"
"364",364,0,"plantain bananas"
"365",365,0,"plantain bananas"
"366",366,0,"plantain bananas"
"367",367,0,"plantain bananas"
"368",368,0,"plantain bananas"
"369",369,0,"plantain bananas"
