"","ID","suit_2050s","crops"
"252",252,0.493103414773941,"maize"
"253",253,0,"maize"
"254",254,0,"maize"
"255",255,0,"maize"
"256",256,0,"maize"
"257",257,0,"maize"
"258",258,0,"maize"
"259",259,0,"maize"
"260",260,0,"maize"
"261",261,0,"maize"
"262",262,0,"maize"
"263",263,0,"maize"
"264",264,0.872413873672485,"maize"
"265",265,1,"maize"
"266",266,1,"maize"
"267",267,0.372413754463196,"maize"
"268",268,0,"maize"
"269",269,0,"maize"
"270",270,0,"maize"
"271",271,0,"maize"
"272",272,0,"maize"
"273",273,0,"maize"
"274",274,0,"maize"
"275",275,0,"maize"
"276",276,0,"maize"
"277",277,0,"maize"
"278",278,0,"maize"
"279",279,1,"maize"
"280",280,0.965517222881317,"maize"
"281",281,0.620689630508423,"maize"
"282",282,0.303448259830475,"maize"
"283",283,0.0689655169844627,"maize"
"284",284,0,"maize"
"285",285,0,"maize"
"286",286,0,"maize"
"287",287,0,"maize"
"288",288,0,"maize"
"289",289,1,"maize"
"290",290,0.95862078666687,"maize"
"291",291,0.672413766384125,"maize"
"292",292,0.21724134683609,"maize"
"293",293,0,"maize"
"294",294,0,"maize"
"295",295,0,"maize"
"296",296,0,"maize"
"297",297,0,"maize"
"298",298,0,"maize"
"299",299,0,"maize"
"300",300,0,"maize"
"301",301,0,"maize"
"302",302,1,"maize"
"303",303,1,"maize"
"304",304,1,"maize"
"305",305,0.965517222881317,"maize"
"306",306,0.362068951129913,"maize"
"307",307,0,"maize"
"308",308,0,"maize"
"309",309,0,"maize"
"310",310,0,"maize"
"311",311,0,"maize"
"312",312,0,"maize"
"313",313,0,"maize"
"314",314,0,"maize"
"315",315,1,"maize"
"316",316,0.977678596973419,"maize"
"317",317,1,"maize"
"318",318,1,"maize"
"319",319,0.750000059604645,"maize"
"320",320,0.562069058418274,"maize"
"321",321,0.586206912994385,"maize"
"322",322,0.734482884407043,"maize"
"323",323,0,"maize"
"324",324,0,"maize"
"325",325,0,"maize"
"326",326,0,"maize"
"327",327,0,"maize"
"328",328,0,"maize"
"329",329,0,"maize"
"330",330,0,"maize"
"331",331,0.890625,"maize"
"332",332,1,"maize"
"333",333,1,"maize"
"334",334,1,"maize"
"335",335,1,"maize"
"336",336,0.953125,"maize"
"337",337,0.825000047683716,"maize"
"338",338,0.743749976158142,"maize"
"339",339,0.551724135875702,"maize"
"340",340,0.387499988079071,"maize"
"341",341,0.924138009548187,"maize"
"342",342,0.46551725268364,"maize"
"343",343,0.379310339689255,"maize"
"344",344,0,"maize"
"345",345,0,"maize"
"346",346,0,"maize"
"347",347,0,"maize"
"348",348,0,"maize"
"349",349,0,"maize"
"350",350,0,"maize"
"351",351,0,"maize"
"352",352,0,"maize"
"353",353,0,"maize"
"354",354,0,"maize"
"355",355,0.612500011920929,"maize"
"356",356,1,"maize"
"357",357,1,"maize"
"358",358,1,"maize"
"359",359,1,"maize"
"360",360,1,"maize"
"361",361,0.89464282989502,"maize"
"362",362,0.590624988079071,"maize"
"363",363,0.481249988079071,"maize"
"364",364,0.543750047683716,"maize"
"365",365,0.913793087005615,"maize"
"366",366,0.441379278898239,"maize"
