"","ID","suit_hist","cell","crops"
"1",1,0.0444444455206394,22895,"tobacco"
"2",1,0,22896,"tobacco"
"3",1,0,22897,"tobacco"
"4",1,0.0444444455206394,23087,"tobacco"
"5",1,0,23088,"tobacco"
"6",1,0,23089,"tobacco"
"7",1,0,23280,"tobacco"
"8",1,0,23281,"tobacco"
"9",2,0.155555561184883,20587,"tobacco"
"10",2,0.688888907432556,20589,"tobacco"
"11",2,0,20778,"tobacco"
"12",2,0.200000002980232,20779,"tobacco"
"13",2,0.666666686534882,20780,"tobacco"
"14",2,0.822222232818604,20781,"tobacco"
"15",2,0.444444447755814,20782,"tobacco"
"16",2,0.0222222227603197,20970,"tobacco"
"17",2,0.177777782082558,20971,"tobacco"
"18",2,0.622222244739532,20972,"tobacco"
"19",2,0.933333337306976,20973,"tobacco"
"20",2,0.533333361148834,20974,"tobacco"
"21",2,0.155555561184883,21163,"tobacco"
"22",2,0.444444447755814,21164,"tobacco"
"23",2,0.822222232818604,21165,"tobacco"
"24",2,0.622222244739532,21166,"tobacco"
"25",2,0.0222222227603197,21167,"tobacco"
"26",2,0.0444444455206394,21355,"tobacco"
"27",2,0.244444444775581,21356,"tobacco"
"28",2,0.644444465637207,21357,"tobacco"
"29",2,0.622222244739532,21358,"tobacco"
"30",2,0.133333340287209,21359,"tobacco"
"31",2,0.177777782082558,21548,"tobacco"
"32",2,0.466666668653488,21549,"tobacco"
"33",2,0.555555582046509,21550,"tobacco"
"34",2,0.222222223877907,21740,"tobacco"
"35",2,0.400000005960464,21741,"tobacco"
"36",2,0.466666668653488,21742,"tobacco"
"37",2,0.288888901472092,21932,"tobacco"
"38",2,0.422222226858139,21933,"tobacco"
"39",2,0.355555564165115,22124,"tobacco"
"40",2,0.333333343267441,22125,"tobacco"
"41",3,0,18669,"tobacco"
"42",3,0,18858,"tobacco"
"43",3,0,18859,"tobacco"
"44",3,0.0444444455206394,18860,"tobacco"
"45",3,0.200000002980232,18861,"tobacco"
"46",3,0.155555561184883,18862,"tobacco"
"47",3,0,18863,"tobacco"
"48",3,0,19050,"tobacco"
"49",3,0,19051,"tobacco"
"50",3,0.0222222227603197,19052,"tobacco"
"51",3,0.222222223877907,19053,"tobacco"
"52",3,0.177777782082558,19054,"tobacco"
"53",3,0,19055,"tobacco"
"54",3,0,19056,"tobacco"
"55",3,0,19242,"tobacco"
"56",3,0,19243,"tobacco"
"57",3,0.0444444455206394,19244,"tobacco"
"58",3,0.333333343267441,19245,"tobacco"
"59",3,0.288888901472092,19246,"tobacco"
"60",3,0.155555561184883,19247,"tobacco"
"61",3,0,19248,"tobacco"
"62",3,0,19434,"tobacco"
"63",3,0,19435,"tobacco"
"64",3,0.0444444455206394,19436,"tobacco"
"65",3,0.244444444775581,19437,"tobacco"
"66",3,0.288888901472092,19438,"tobacco"
"67",3,0.0222222227603197,19439,"tobacco"
"68",3,0,19440,"tobacco"
"69",3,0,19441,"tobacco"
"70",3,0,19626,"tobacco"
"71",3,0,19627,"tobacco"
"72",3,0,19628,"tobacco"
"73",3,0.155555561184883,19629,"tobacco"
"74",3,0.288888901472092,19630,"tobacco"
"75",3,0.0444444455206394,19631,"tobacco"
"76",3,0,19632,"tobacco"
"77",3,0,19633,"tobacco"
"78",3,0,19634,"tobacco"
"79",3,0,19818,"tobacco"
"80",3,0,19819,"tobacco"
"81",3,0,19820,"tobacco"
"82",3,0.133333340287209,19821,"tobacco"
"83",3,0.422222226858139,19822,"tobacco"
"84",3,0.200000002980232,19823,"tobacco"
"85",3,0,19824,"tobacco"
"86",3,0,19825,"tobacco"
"87",3,0,19826,"tobacco"
"88",3,0,19827,"tobacco"
"89",3,0,20010,"tobacco"
"90",3,0,20011,"tobacco"
"91",3,0.0222222227603197,20012,"tobacco"
"92",3,0.288888901472092,20013,"tobacco"
"93",3,0.51111114025116,20014,"tobacco"
"94",3,0.355555564165115,20015,"tobacco"
"95",3,0,20016,"tobacco"
"96",3,0,20017,"tobacco"
"97",3,0,20018,"tobacco"
"98",3,0,20202,"tobacco"
"99",3,0,20203,"tobacco"
"100",3,0.288888901472092,20204,"tobacco"
"101",3,0.622222244739532,20205,"tobacco"
"102",3,0.51111114025116,20206,"tobacco"
"103",3,0.311111122369766,20207,"tobacco"
"104",3,0,20208,"tobacco"
"105",3,0,20209,"tobacco"
"106",3,0,20210,"tobacco"
"107",3,0,20393,"tobacco"
"108",3,0,20394,"tobacco"
"109",3,0.111111111938953,20395,"tobacco"
"110",3,0.466666668653488,20396,"tobacco"
"111",3,0.666666686534882,20397,"tobacco"
"112",3,0.51111114025116,20398,"tobacco"
"113",3,0.266666680574417,20399,"tobacco"
"114",3,0,20400,"tobacco"
"115",3,0,20401,"tobacco"
"116",3,0.0222222227603197,20585,"tobacco"
"117",3,0,20586,"tobacco"
"118",3,0.51111114025116,20588,"tobacco"
"119",4,0,19828,"tobacco"
"120",4,0,20019,"tobacco"
"121",4,0,20020,"tobacco"
"122",4,0,20021,"tobacco"
"123",4,0,20022,"tobacco"
"124",4,0,20211,"tobacco"
"125",4,0,20212,"tobacco"
"126",4,0,20213,"tobacco"
"127",4,0,20214,"tobacco"
"128",4,0,20215,"tobacco"
"129",4,0,20216,"tobacco"
"130",4,0,20217,"tobacco"
"131",4,0,20402,"tobacco"
"132",4,0,20403,"tobacco"
"133",4,0,20404,"tobacco"
"134",4,0,20405,"tobacco"
"135",4,0,20406,"tobacco"
"136",4,0,20407,"tobacco"
"137",4,0,20408,"tobacco"
"138",4,0,20409,"tobacco"
"139",4,0.577777802944183,20590,"tobacco"
"140",4,0.177777782082558,20591,"tobacco"
"141",4,0,20592,"tobacco"
"142",4,0,20593,"tobacco"
"143",4,0,20594,"tobacco"
"144",4,0,20595,"tobacco"
"145",4,0,20596,"tobacco"
"146",4,0,20597,"tobacco"
"147",4,0,20598,"tobacco"
"148",4,0,20599,"tobacco"
"149",4,0,20600,"tobacco"
"150",4,0,20601,"tobacco"
"151",4,0,20783,"tobacco"
"152",4,0,20784,"tobacco"
"153",4,0,20785,"tobacco"
"154",4,0,20786,"tobacco"
"155",4,0,20787,"tobacco"
"156",4,0,20788,"tobacco"
"157",4,0,20789,"tobacco"
"158",4,0,20790,"tobacco"
"159",4,0,20791,"tobacco"
"160",4,0,20792,"tobacco"
"161",4,0.0888888910412788,20793,"tobacco"
"162",4,0,20975,"tobacco"
"163",4,0,20976,"tobacco"
"164",4,0,20977,"tobacco"
"165",4,0,20978,"tobacco"
"166",4,0,20979,"tobacco"
"167",4,0,20980,"tobacco"
"168",4,0,20981,"tobacco"
"169",4,0,20982,"tobacco"
"170",4,0,20983,"tobacco"
"171",4,0,20984,"tobacco"
"172",4,0,21168,"tobacco"
"173",4,0,21169,"tobacco"
"174",4,0,21170,"tobacco"
"175",4,0,21171,"tobacco"
"176",4,0,21172,"tobacco"
"177",4,0,21173,"tobacco"
"178",4,0,21174,"tobacco"
"179",4,0,21175,"tobacco"
"180",4,0.0222222227603197,21176,"tobacco"
"181",4,0,21360,"tobacco"
"182",4,0,21361,"tobacco"
"183",4,0,21362,"tobacco"
"184",4,0,21363,"tobacco"
"185",4,0,21364,"tobacco"
"186",4,0,21365,"tobacco"
"187",4,0,21366,"tobacco"
"188",4,0.0222222227603197,21367,"tobacco"
"189",4,0.111111111938953,21368,"tobacco"
"190",4,0.266666680574417,21551,"tobacco"
"191",4,0,21552,"tobacco"
"192",4,0,21553,"tobacco"
"193",4,0,21554,"tobacco"
"194",4,0,21555,"tobacco"
