"","ID","suit_hist","cell","crops"
"171",4,0,20984,"sugar beet"
"172",4,0,21168,"sugar beet"
"173",4,0,21169,"sugar beet"
"174",4,0,21170,"sugar beet"
"175",4,0,21171,"sugar beet"
"176",4,0,21172,"sugar beet"
"177",4,0,21173,"sugar beet"
"178",4,0,21174,"sugar beet"
"179",4,0,21175,"sugar beet"
"180",4,0,21176,"sugar beet"
"181",4,0,21360,"sugar beet"
"182",4,0,21361,"sugar beet"
"183",4,0,21362,"sugar beet"
"184",4,0,21363,"sugar beet"
"185",4,0,21364,"sugar beet"
"186",4,0,21365,"sugar beet"
"187",4,0,21366,"sugar beet"
"188",4,0,21367,"sugar beet"
"189",4,0,21368,"sugar beet"
"190",4,0,21551,"sugar beet"
"191",4,0,21552,"sugar beet"
"192",4,0,21553,"sugar beet"
"193",4,0,21554,"sugar beet"
"194",4,0,21555,"sugar beet"
"195",4,0,21556,"sugar beet"
"196",4,0,21557,"sugar beet"
"197",4,0,21558,"sugar beet"
"198",4,0,21559,"sugar beet"
"199",4,0,21560,"sugar beet"
"200",4,0,21743,"sugar beet"
"201",4,0,21744,"sugar beet"
"202",4,0,21747,"sugar beet"
"203",4,0,21748,"sugar beet"
"204",4,0,21752,"sugar beet"
"205",4,0.0344827584922314,21934,"sugar beet"
"206",4,0,21944,"sugar beet"
"207",4,0,21945,"sugar beet"
"208",4,0,22136,"sugar beet"
"209",4,0,22137,"sugar beet"
"210",5,0.0689655169844627,22316,"sugar beet"
"211",5,0.482758611440659,22505,"sugar beet"
"212",5,0.448275864124298,22506,"sugar beet"
"213",5,0.137931033968925,22507,"sugar beet"
"214",5,0,22508,"sugar beet"
"215",5,0.103448279201984,22509,"sugar beet"
"216",5,0,22510,"sugar beet"
"217",5,0.241379305720329,22697,"sugar beet"
"218",5,0,22698,"sugar beet"
"219",5,0.0344827584922314,22699,"sugar beet"
"220",5,0.137931033968925,22700,"sugar beet"
"221",5,0.103448279201984,22701,"sugar beet"
"222",5,0,22702,"sugar beet"
"223",5,0.413793116807938,22889,"sugar beet"
"224",5,0,22890,"sugar beet"
"225",5,0,22891,"sugar beet"
"226",5,0,22892,"sugar beet"
"227",5,0,22893,"sugar beet"
"228",5,0,22894,"sugar beet"
"229",5,0.344827592372894,23080,"sugar beet"
"230",5,0.379310339689255,23081,"sugar beet"
"231",5,0,23082,"sugar beet"
"232",5,0,23083,"sugar beet"
"233",5,0,23084,"sugar beet"
"234",5,0,23085,"sugar beet"
"235",5,0,23086,"sugar beet"
"236",5,0.172413796186447,23274,"sugar beet"
"237",5,0,23275,"sugar beet"
"238",5,0,23276,"sugar beet"
"239",5,0,23277,"sugar beet"
"240",5,0,23278,"sugar beet"
"241",5,0,23279,"sugar beet"
"242",5,0.103448279201984,23467,"sugar beet"
"243",5,0.0344827584922314,23468,"sugar beet"
"244",5,0,23469,"sugar beet"
"245",5,0,23470,"sugar beet"
"246",5,0,23471,"sugar beet"
"247",5,0.310344815254211,23660,"sugar beet"
"248",5,0.103448279201984,23661,"sugar beet"
"249",5,0.275862067937851,23852,"sugar beet"
"250",5,0.137931033968925,23853,"sugar beet"
"251",5,0.310344815254211,24044,"sugar beet"
"252",5,0.137931033968925,24045,"sugar beet"
"253",6,0,21745,"sugar beet"
"254",6,0,21746,"sugar beet"
"255",6,0,21749,"sugar beet"
"256",6,0,21750,"sugar beet"
"257",6,0,21751,"sugar beet"
"258",6,0,21935,"sugar beet"
"259",6,0,21936,"sugar beet"
"260",6,0,21937,"sugar beet"
"261",6,0,21938,"sugar beet"
"262",6,0,21939,"sugar beet"
"263",6,0,21940,"sugar beet"
"264",6,0,21941,"sugar beet"
"265",6,0,21942,"sugar beet"
"266",6,0,21943,"sugar beet"
"267",6,0,22126,"sugar beet"
"268",6,0,22127,"sugar beet"
"269",6,0,22128,"sugar beet"
"270",6,0,22129,"sugar beet"
"271",6,0,22130,"sugar beet"
"272",6,0,22131,"sugar beet"
"273",6,0,22132,"sugar beet"
"274",6,0,22133,"sugar beet"
"275",6,0,22134,"sugar beet"
"276",6,0.103448279201984,22317,"sugar beet"
"277",6,0,22318,"sugar beet"
"278",6,0,22319,"sugar beet"
"279",6,0,22320,"sugar beet"
"280",6,0,22321,"sugar beet"
"281",6,0,22322,"sugar beet"
"282",6,0,22323,"sugar beet"
"283",6,0,22324,"sugar beet"
"284",6,0,22325,"sugar beet"
"285",6,0,22326,"sugar beet"
"286",6,0,22511,"sugar beet"
"287",6,0,22512,"sugar beet"
"288",6,0,22513,"sugar beet"
"289",6,0,22514,"sugar beet"
"290",6,0,22515,"sugar beet"
"291",6,0,22516,"sugar beet"
"292",6,0,22517,"sugar beet"
"293",6,0,22703,"sugar beet"
"294",6,0,22704,"sugar beet"
"295",6,0,22705,"sugar beet"
"296",6,0,22706,"sugar beet"
"297",6,0,22707,"sugar beet"
"298",6,0,22708,"sugar beet"
"299",6,0,22709,"sugar beet"
"300",6,0,22899,"sugar beet"
"301",6,0,22900,"sugar beet"
"302",6,0,22901,"sugar beet"
"303",6,0,23092,"sugar beet"
"304",6,0,23093,"sugar beet"
"305",7,0,15790,"sugar beet"
"306",7,0,15982,"sugar beet"
"307",7,0,16173,"sugar beet"
"308",7,0,16174,"sugar beet"
"309",7,0,16175,"sugar beet"
