"","ID","suit_hist","cell","crops"
"1",1,0.415584415197372,22895,"wheat, common"
"2",1,0.363636374473572,22896,"wheat, common"
"3",1,0.298701286315918,22897,"wheat, common"
"4",1,0.415584415197372,23087,"wheat, common"
"5",1,0.363636374473572,23088,"wheat, common"
"6",1,0.298701286315918,23089,"wheat, common"
"7",1,0.37662336230278,23280,"wheat, common"
"8",1,0.28571429848671,23281,"wheat, common"
"9",2,0.480519473552704,20587,"wheat, common"
"10",2,0.792207777500153,20589,"wheat, common"
"11",2,0.389610379934311,20778,"wheat, common"
"12",2,0.506493508815765,20779,"wheat, common"
"13",2,0.779220759868622,20780,"wheat, common"
"14",2,0.870129883289337,20781,"wheat, common"
"15",2,0.649350643157959,20782,"wheat, common"
"16",2,0.402597397565842,20970,"wheat, common"
"17",2,0.493506491184235,20971,"wheat, common"
"18",2,0.75324672460556,20972,"wheat, common"
"19",2,0.935064911842346,20973,"wheat, common"
"20",2,0.701298713684082,20974,"wheat, common"
"21",2,0.480519473552704,21163,"wheat, common"
"22",2,0.649350643157959,21164,"wheat, common"
"23",2,0.870129883289337,21165,"wheat, common"
"24",2,0.75324672460556,21166,"wheat, common"
"25",2,0.402597397565842,21167,"wheat, common"
"26",2,0.415584415197372,21355,"wheat, common"
"27",2,0.532467544078827,21356,"wheat, common"
"28",2,0.766233742237091,21357,"wheat, common"
"29",2,0.75324672460556,21358,"wheat, common"
"30",2,0.467532455921173,21359,"wheat, common"
"31",2,0.493506491184235,21548,"wheat, common"
"32",2,0.66233766078949,21549,"wheat, common"
"33",2,0.714285731315613,21550,"wheat, common"
"34",2,0.519480526447296,21740,"wheat, common"
"35",2,0.623376607894897,21741,"wheat, common"
"36",2,0.66233766078949,21742,"wheat, common"
"37",2,0.558441579341888,21932,"wheat, common"
"38",2,0.636363625526428,21933,"wheat, common"
"39",2,0.597402572631836,22124,"wheat, common"
"40",2,0.584415555000305,22125,"wheat, common"
"41",3,0.37662336230278,18669,"wheat, common"
"42",3,0.389610379934311,18858,"wheat, common"
"43",3,0.363636374473572,18859,"wheat, common"
"44",3,0.415584415197372,18860,"wheat, common"
"45",3,0.506493508815765,18861,"wheat, common"
"46",3,0.480519473552704,18862,"wheat, common"
"47",3,0.37662336230278,18863,"wheat, common"
"48",3,0.389610379934311,19050,"wheat, common"
"49",3,0.350649356842041,19051,"wheat, common"
"50",3,0.402597397565842,19052,"wheat, common"
"51",3,0.519480526447296,19053,"wheat, common"
"52",3,0.493506491184235,19054,"wheat, common"
"53",3,0.389610379934311,19055,"wheat, common"
"54",3,0.298701286315918,19056,"wheat, common"
"55",3,0.37662336230278,19242,"wheat, common"
"56",3,0.350649356842041,19243,"wheat, common"
"57",3,0.415584415197372,19244,"wheat, common"
"58",3,0.584415555000305,19245,"wheat, common"
"59",3,0.558441579341888,19246,"wheat, common"
"60",3,0.480519473552704,19247,"wheat, common"
"61",3,0.298701286315918,19248,"wheat, common"
"62",3,0.37662336230278,19434,"wheat, common"
"63",3,0.350649356842041,19435,"wheat, common"
"64",3,0.415584415197372,19436,"wheat, common"
"65",3,0.532467544078827,19437,"wheat, common"
"66",3,0.558441579341888,19438,"wheat, common"
"67",3,0.402597397565842,19439,"wheat, common"
"68",3,0.272727280855179,19440,"wheat, common"
"69",3,0.220779225230217,19441,"wheat, common"
"70",3,0.350649356842041,19626,"wheat, common"
"71",3,0.350649356842041,19627,"wheat, common"
"72",3,0.37662336230278,19628,"wheat, common"
"73",3,0.480519473552704,19629,"wheat, common"
"74",3,0.558441579341888,19630,"wheat, common"
"75",3,0.415584415197372,19631,"wheat, common"
"76",3,0.272727280855179,19632,"wheat, common"
"77",3,0.207792207598686,19633,"wheat, common"
"78",3,0.194805189967155,19634,"wheat, common"
"79",3,0.37662336230278,19818,"wheat, common"
"80",3,0.350649356842041,19819,"wheat, common"
"81",3,0.389610379934311,19820,"wheat, common"
"82",3,0.467532455921173,19821,"wheat, common"
"83",3,0.636363625526428,19822,"wheat, common"
"84",3,0.506493508815765,19823,"wheat, common"
"85",3,0.272727280855179,19824,"wheat, common"
"86",3,0.220779225230217,19825,"wheat, common"
"87",3,0.181818187236786,19826,"wheat, common"
"88",3,0.168831169605255,19827,"wheat, common"
"89",3,0.37662336230278,20010,"wheat, common"
"90",3,0.350649356842041,20011,"wheat, common"
"91",3,0.402597397565842,20012,"wheat, common"
"92",3,0.558441579341888,20013,"wheat, common"
"93",3,0.688311696052551,20014,"wheat, common"
"94",3,0.597402572631836,20015,"wheat, common"
"95",3,0.298701286315918,20016,"wheat, common"
"96",3,0.259740263223648,20017,"wheat, common"
"97",3,0.181818187236786,20018,"wheat, common"
"98",3,0.363636374473572,20202,"wheat, common"
"99",3,0.389610379934311,20203,"wheat, common"
"100",3,0.558441579341888,20204,"wheat, common"
"101",3,0.75324672460556,20205,"wheat, common"
"102",3,0.688311696052551,20206,"wheat, common"
"103",3,0.571428596973419,20207,"wheat, common"
"104",3,0.33766233921051,20208,"wheat, common"
"105",3,0.28571429848671,20209,"wheat, common"
"106",3,0.194805189967155,20210,"wheat, common"
"107",3,0.389610379934311,20393,"wheat, common"
"108",3,0.363636374473572,20394,"wheat, common"
"109",3,0.454545468091965,20395,"wheat, common"
"110",3,0.66233766078949,20396,"wheat, common"
"111",3,0.779220759868622,20397,"wheat, common"
"112",3,0.688311696052551,20398,"wheat, common"
"113",3,0.545454561710358,20399,"wheat, common"
"114",3,0.350649356842041,20400,"wheat, common"
"115",3,0.259740263223648,20401,"wheat, common"
