"","ID","suit_hist","cell","crops"
"199",4,0,21560,"cacao"
"200",4,0,21743,"cacao"
"201",4,0,21744,"cacao"
"202",4,0,21747,"cacao"
"203",4,0,21748,"cacao"
"204",4,0,21752,"cacao"
"205",4,0,21934,"cacao"
"206",4,0,21944,"cacao"
"207",4,0,21945,"cacao"
"208",4,0,22136,"cacao"
"209",4,0,22137,"cacao"
"210",5,0,22316,"cacao"
"211",5,0,22505,"cacao"
"212",5,0,22506,"cacao"
"213",5,0,22507,"cacao"
"214",5,0,22508,"cacao"
"215",5,0,22509,"cacao"
"216",5,0,22510,"cacao"
"217",5,0,22697,"cacao"
"218",5,0,22698,"cacao"
"219",5,0,22699,"cacao"
"220",5,0,22700,"cacao"
"221",5,0,22701,"cacao"
"222",5,0,22702,"cacao"
"223",5,0,22889,"cacao"
"224",5,0,22890,"cacao"
"225",5,0,22891,"cacao"
"226",5,0,22892,"cacao"
"227",5,0,22893,"cacao"
"228",5,0,22894,"cacao"
"229",5,0,23080,"cacao"
"230",5,0,23081,"cacao"
"231",5,0,23082,"cacao"
"232",5,0,23083,"cacao"
"233",5,0,23084,"cacao"
"234",5,0,23085,"cacao"
"235",5,0,23086,"cacao"
"236",5,0,23274,"cacao"
"237",5,0,23275,"cacao"
"238",5,0,23276,"cacao"
"239",5,0,23277,"cacao"
"240",5,0,23278,"cacao"
"241",5,0,23279,"cacao"
"242",5,0,23467,"cacao"
"243",5,0,23468,"cacao"
"244",5,0,23469,"cacao"
"245",5,0,23470,"cacao"
"246",5,0,23471,"cacao"
"247",5,0,23660,"cacao"
"248",5,0,23661,"cacao"
"249",5,0,23852,"cacao"
"250",5,0,23853,"cacao"
"251",5,0,24044,"cacao"
"252",5,0,24045,"cacao"
"253",6,0,21745,"cacao"
"254",6,0,21746,"cacao"
"255",6,0,21749,"cacao"
"256",6,0,21750,"cacao"
"257",6,0,21751,"cacao"
"258",6,0,21935,"cacao"
"259",6,0,21936,"cacao"
"260",6,0,21937,"cacao"
"261",6,0,21938,"cacao"
"262",6,0,21939,"cacao"
"263",6,0,21940,"cacao"
"264",6,0,21941,"cacao"
"265",6,0,21942,"cacao"
"266",6,0,21943,"cacao"
"267",6,0,22126,"cacao"
"268",6,0,22127,"cacao"
"269",6,0,22128,"cacao"
"270",6,0,22129,"cacao"
"271",6,0,22130,"cacao"
"272",6,0,22131,"cacao"
"273",6,0,22132,"cacao"
"274",6,0,22133,"cacao"
"275",6,0,22134,"cacao"
"276",6,0,22317,"cacao"
"277",6,0,22318,"cacao"
"278",6,0,22319,"cacao"
"279",6,0,22320,"cacao"
"280",6,0,22321,"cacao"
