"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"26009",294,0.0986842140555382,0.085526317358017,0.085526317358017,17824,"amaranthus"
"26010",294,0.105263158679008,0.0921052619814873,0.0921052619814873,17825,"amaranthus"
"26011",294,0.105263158679008,0.0921052619814873,0.0921052619814873,17826,"amaranthus"
"26012",294,0.111842103302479,0.0986842140555382,0.0986842140555382,17827,"amaranthus"
"26013",294,0.111842103302479,0.0986842140555382,0.0986842140555382,17828,"amaranthus"
"26014",294,0.125,0.111842103302479,0.111842103302479,17829,"amaranthus"
"26015",294,0.131578952074051,0.11842105537653,0.11842105537653,17830,"amaranthus"
"26016",294,0.138157889246941,0.125,0.125,17831,"amaranthus"
"26017",294,0.151315793395042,0.138157889246941,0.138157889246941,17832,"amaranthus"
"26018",294,0.157894730567932,0.144736841320992,0.144736841320992,17833,"amaranthus"
"26019",294,0.171052634716034,0.157894730567932,0.157894730567932,17834,"amaranthus"
"26020",294,0.00657894741743803,0,0.00657894741743803,17995,"amaranthus"
"26021",294,0.00657894741743803,0,0.00657894741743803,17996,"amaranthus"
"26022",294,0.00657894741743803,0,0.00657894741743803,17997,"amaranthus"
"26023",294,0.0131578948348761,0,0.00657894741743803,17998,"amaranthus"
"26024",294,0.0131578948348761,0,0.00657894741743803,17999,"amaranthus"
"26025",294,0.0197368413209915,0.00657894741743803,0.00657894741743803,18000,"amaranthus"
"26026",294,0.0197368413209915,0.00657894741743803,0.00657894741743803,18001,"amaranthus"
"26027",294,0.0263157896697521,0.0131578948348761,0.0131578948348761,18002,"amaranthus"
"26028",294,0.039473682641983,0.0263157896697521,0.0263157896697521,18003,"amaranthus"
"26029",294,0.0460526309907436,0.0328947380185127,0.0328947380185127,18004,"amaranthus"
"26030",294,0.0526315793395042,0.039473682641983,0.039473682641983,18005,"amaranthus"
"26031",294,0.0460526309907436,0.0328947380185127,0.0328947380185127,18006,"amaranthus"
"26032",294,0.0526315793395042,0.039473682641983,0.039473682641983,18007,"amaranthus"
"26033",294,0.0526315793395042,0.039473682641983,0.039473682641983,18008,"amaranthus"
"26034",294,0.0592105276882648,0.0460526309907436,0.0460526309907436,18009,"amaranthus"
"26035",294,0.0657894760370255,0.0526315793395042,0.0526315793395042,18010,"amaranthus"
"26036",294,0.0723684206604958,0.0592105276882648,0.0592105276882648,18011,"amaranthus"
"26037",294,0.0789473652839661,0.0657894760370255,0.0657894760370255,18012,"amaranthus"
"26038",294,0.085526317358017,0.0723684206604958,0.0723684206604958,18013,"amaranthus"
"26039",294,0.0986842140555382,0.085526317358017,0.085526317358017,18014,"amaranthus"
"26040",294,0.0921052619814873,0.0789473652839661,0.0789473652839661,18015,"amaranthus"
"26041",294,0.0986842140555382,0.085526317358017,0.085526317358017,18016,"amaranthus"
"26042",294,0.0986842140555382,0.085526317358017,0.085526317358017,18017,"amaranthus"
"26043",294,0.105263158679008,0.0921052619814873,0.0921052619814873,18018,"amaranthus"
"26044",294,0.111842103302479,0.0986842140555382,0.0986842140555382,18019,"amaranthus"
"26045",294,0.11842105537653,0.105263158679008,0.105263158679008,18020,"amaranthus"
"26046",294,0.125,0.111842103302479,0.111842103302479,18021,"amaranthus"
"26047",294,0.125,0.111842103302479,0.111842103302479,18022,"amaranthus"
"26048",294,0.138157889246941,0.125,0.125,18023,"amaranthus"
"26049",294,0.144736841320992,0.131578952074051,0.131578952074051,18024,"amaranthus"
"26050",294,0.151315793395042,0.138157889246941,0.138157889246941,18025,"amaranthus"
"26051",294,0.164473682641983,0.151315793395042,0.151315793395042,18026,"amaranthus"
"26052",294,0.00657894741743803,0,0.00657894741743803,18186,"amaranthus"
"26053",294,0.00657894741743803,0,0.00657894741743803,18187,"amaranthus"
"26054",294,0.00657894741743803,0,0.00657894741743803,18188,"amaranthus"
"26055",294,0.00657894741743803,0,0.00657894741743803,18189,"amaranthus"
"26056",294,0.0131578948348761,0.00657894741743803,0.0131578948348761,18190,"amaranthus"
"26057",294,0.0197368413209915,0.00657894741743803,0.0131578948348761,18191,"amaranthus"
"26058",294,0.0197368413209915,0.00657894741743803,0.00657894741743803,18192,"amaranthus"
"26059",294,0.0197368413209915,0.00657894741743803,0.00657894741743803,18193,"amaranthus"
"26060",294,0.0263157896697521,0.0131578948348761,0.0131578948348761,18194,"amaranthus"
"26061",294,0.0328947380185127,0.0197368413209915,0.0197368413209915,18195,"amaranthus"
"26062",294,0.039473682641983,0.0263157896697521,0.0263157896697521,18196,"amaranthus"
"26063",294,0.0460526309907436,0.0328947380185127,0.0328947380185127,18197,"amaranthus"
"26064",294,0.0460526309907436,0.0328947380185127,0.0328947380185127,18198,"amaranthus"
"26065",294,0.0460526309907436,0.0328947380185127,0.0328947380185127,18199,"amaranthus"
"26066",294,0.0592105276882648,0.0460526309907436,0.0460526309907436,18200,"amaranthus"
"26067",294,0.0592105276882648,0.0460526309907436,0.0460526309907436,18201,"amaranthus"
"26068",294,0.0657894760370255,0.0526315793395042,0.0526315793395042,18202,"amaranthus"
"26069",294,0.0723684206604958,0.0592105276882648,0.0592105276882648,18203,"amaranthus"
"26070",294,0.0789473652839661,0.0657894760370255,0.0657894760370255,18204,"amaranthus"
"26071",294,0.085526317358017,0.0723684206604958,0.0723684206604958,18205,"amaranthus"
"26072",294,0.0921052619814873,0.0789473652839661,0.0789473652839661,18206,"amaranthus"
"26073",294,0.0921052619814873,0.0789473652839661,0.0789473652839661,18207,"amaranthus"
