"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"140",4,0,0,0,20591,"sweet potato"
"141",4,0,0,0,20592,"sweet potato"
"142",4,0,0,0,20593,"sweet potato"
"143",4,0,0,0,20594,"sweet potato"
"144",4,0,0,0,20595,"sweet potato"
"145",4,0,0,0,20596,"sweet potato"
"146",4,0,0,0,20597,"sweet potato"
"147",4,0,0,0,20598,"sweet potato"
"148",4,0,0,0,20599,"sweet potato"
"149",4,0,0,0,20600,"sweet potato"
"150",4,0,0,0,20601,"sweet potato"
"151",4,0,0,0,20783,"sweet potato"
"152",4,0,0,0,20784,"sweet potato"
"153",4,0,0,0,20785,"sweet potato"
"154",4,0,0,0,20786,"sweet potato"
"155",4,0,0,0,20787,"sweet potato"
"156",4,0,0,0,20788,"sweet potato"
"157",4,0,0,0,20789,"sweet potato"
"158",4,0,0,0,20790,"sweet potato"
"159",4,0,0,0,20791,"sweet potato"
"160",4,0,0,0,20792,"sweet potato"
"161",4,0,0,0,20793,"sweet potato"
"162",4,0,0,0,20975,"sweet potato"
"163",4,0,0,0,20976,"sweet potato"
"164",4,0,0,0,20977,"sweet potato"
"165",4,0,0,0,20978,"sweet potato"
"166",4,0,0,0,20979,"sweet potato"
"167",4,0,0,0,20980,"sweet potato"
"168",4,0,0,0,20981,"sweet potato"
"169",4,0,0,0,20982,"sweet potato"
"170",4,0,0,0,20983,"sweet potato"
"171",4,0,0,0,20984,"sweet potato"
"172",4,0,0,0,21168,"sweet potato"
"173",4,0,0,0,21169,"sweet potato"
"174",4,0,0,0,21170,"sweet potato"
"175",4,0,0,0,21171,"sweet potato"
"176",4,0,0,0,21172,"sweet potato"
"177",4,0,0,0,21173,"sweet potato"
"178",4,0,0,0,21174,"sweet potato"
"179",4,0,0,0,21175,"sweet potato"
"180",4,0,0,0,21176,"sweet potato"
"181",4,0,0,0,21360,"sweet potato"
"182",4,0,0,0,21361,"sweet potato"
"183",4,0,0,0,21362,"sweet potato"
"184",4,0,0,0,21363,"sweet potato"
"185",4,0,0,0,21364,"sweet potato"
"186",4,0,0,0,21365,"sweet potato"
"187",4,0,0,0,21366,"sweet potato"
"188",4,0,0,0,21367,"sweet potato"
"189",4,0,0,0,21368,"sweet potato"
"190",4,0,0,0,21551,"sweet potato"
"191",4,0,0,0,21552,"sweet potato"
"192",4,0,0,0,21553,"sweet potato"
"193",4,0,0,0,21554,"sweet potato"
"194",4,0,0,0,21555,"sweet potato"
