"","ID","suit_hist","cell","x","y","crops"
"1",1,0,22895,35.8541666666667,0.0625000000000009,"sweet potato"
"2",1,0,22896,35.8958333333333,0.0625000000000009,"sweet potato"
"3",1,0,22897,35.9375,0.0625000000000009,"sweet potato"
"4",1,0,23087,35.8541666666667,0.0208333333333339,"sweet potato"
"5",1,0,23088,35.8958333333333,0.0208333333333339,"sweet potato"
"6",1,0,23089,35.9375,0.0208333333333339,"sweet potato"
"7",1,0,23280,35.8958333333333,-0.020833333333333,"sweet potato"
"8",1,0,23281,35.9375,-0.020833333333333,"sweet potato"
"9",2,0,20587,35.6875,0.562500000000001,"sweet potato"
"10",2,0.140625,20589,35.7708333333333,0.562500000000001,"sweet potato"
"11",2,0,20778,35.6458333333333,0.520833333333334,"sweet potato"
"12",2,0,20779,35.6875,0.520833333333334,"sweet potato"
"13",2,0.125,20780,35.7291666666667,0.520833333333334,"sweet potato"
"14",2,0.234375,20781,35.7708333333333,0.520833333333334,"sweet potato"
"15",2,0,20782,35.8125,0.520833333333334,"sweet potato"
"16",2,0,20970,35.6458333333333,0.479166666666667,"sweet potato"
"17",2,0,20971,35.6875,0.479166666666667,"sweet potato"
"18",2,0.09375,20972,35.7291666666667,0.479166666666667,"sweet potato"
"19",2,0.3125,20973,35.7708333333333,0.479166666666667,"sweet potato"
"20",2,0.03125,20974,35.8125,0.479166666666667,"sweet potato"
"21",2,0,21163,35.6875,0.437500000000001,"sweet potato"
"22",2,0,21164,35.7291666666667,0.437500000000001,"sweet potato"
"23",2,0.234375,21165,35.7708333333333,0.437500000000001,"sweet potato"
"24",2,0.09375,21166,35.8125,0.437500000000001,"sweet potato"
"25",2,0,21167,35.8541666666667,0.437500000000001,"sweet potato"
"26",2,0,21355,35.6875,0.395833333333334,"sweet potato"
"27",2,0,21356,35.7291666666667,0.395833333333334,"sweet potato"
"28",2,0.109375,21357,35.7708333333333,0.395833333333334,"sweet potato"
"29",2,0.09375,21358,35.8125,0.395833333333334,"sweet potato"
"30",2,0,21359,35.8541666666667,0.395833333333334,"sweet potato"
"31",2,0,21548,35.7291666666667,0.354166666666667,"sweet potato"
"32",2,0,21549,35.7708333333333,0.354166666666667,"sweet potato"
"33",2,0.046875,21550,35.8125,0.354166666666667,"sweet potato"
"34",2,0,21740,35.7291666666667,0.312500000000001,"sweet potato"
"35",2,0,21741,35.7708333333333,0.312500000000001,"sweet potato"
"36",2,0,21742,35.8125,0.312500000000001,"sweet potato"
"37",2,0,21932,35.7291666666667,0.270833333333334,"sweet potato"
"38",2,0,21933,35.7708333333333,0.270833333333334,"sweet potato"
"39",2,0,22124,35.7291666666667,0.229166666666667,"sweet potato"
"40",2,0,22125,35.7708333333333,0.229166666666667,"sweet potato"
"41",3,0,18669,35.7708333333333,0.979166666666667,"sweet potato"
"42",3,0,18858,35.6458333333333,0.937500000000001,"sweet potato"
"43",3,0,18859,35.6875,0.937500000000001,"sweet potato"
"44",3,0,18860,35.7291666666667,0.937500000000001,"sweet potato"
"45",3,0,18861,35.7708333333333,0.937500000000001,"sweet potato"
"46",3,0,18862,35.8125,0.937500000000001,"sweet potato"
"47",3,0,18863,35.8541666666667,0.937500000000001,"sweet potato"
"48",3,0,19050,35.6458333333333,0.895833333333334,"sweet potato"
"49",3,0,19051,35.6875,0.895833333333334,"sweet potato"
"50",3,0,19052,35.7291666666667,0.895833333333334,"sweet potato"
"51",3,0,19053,35.7708333333333,0.895833333333334,"sweet potato"
"52",3,0,19054,35.8125,0.895833333333334,"sweet potato"
"53",3,0,19055,35.8541666666667,0.895833333333334,"sweet potato"
"54",3,0,19056,35.8958333333333,0.895833333333334,"sweet potato"
