"","ID","suit_2050s","crops"
"214",214,0.633333325386047,"tobacco"
"215",215,0.428888946771622,"tobacco"
"216",216,0.300000011920929,"tobacco"
"217",217,0.25555557012558,"tobacco"
"218",218,0.328888952732086,"tobacco"
"219",219,0.600000023841858,"tobacco"
"220",220,0.695555627346039,"tobacco"
"221",221,0.5,"tobacco"
"222",222,0.384444504976273,"tobacco"
"223",223,0.306666731834412,"tobacco"
"224",224,0.177777782082558,"tobacco"
"225",225,0.0177778452634811,"tobacco"
"226",226,0,"tobacco"
"227",227,0,"tobacco"
"228",228,0,"tobacco"
"229",229,0,"tobacco"
"230",230,0,"tobacco"
"231",231,0,"tobacco"
"232",232,0,"tobacco"
"233",233,0,"tobacco"
"234",234,0,"tobacco"
"235",235,0,"tobacco"
"236",236,0.688888907432556,"tobacco"
"237",237,0.495555609464645,"tobacco"
"238",238,0.37777778506279,"tobacco"
"239",239,0.37777778506279,"tobacco"
"240",240,0.366666674613953,"tobacco"
"241",241,0.400000005960464,"tobacco"
"242",242,0.595555603504181,"tobacco"
"243",243,0.588888883590698,"tobacco"
"244",244,0.528888940811157,"tobacco"
"245",245,0.306666731834412,"tobacco"
"246",246,0.155555561184883,"tobacco"
"247",247,0.0111111113801599,"tobacco"
"248",248,0,"tobacco"
"249",249,0,"tobacco"
"250",250,0,"tobacco"
"251",251,0,"tobacco"
"252",252,0,"tobacco"
"253",253,0,"tobacco"
"254",254,0,"tobacco"
"255",255,0,"tobacco"
"256",256,0,"tobacco"
"257",257,0,"tobacco"
"258",258,0,"tobacco"
"259",259,0,"tobacco"
"260",260,0.74444442987442,"tobacco"
"261",261,0.688888907432556,"tobacco"
"262",262,0.544444441795349,"tobacco"
"263",263,0.495555609464645,"tobacco"
"264",264,0.488888889551163,"tobacco"
"265",265,0.417777836322784,"tobacco"
"266",266,0.328888952732086,"tobacco"
"267",267,0.366666674613953,"tobacco"
"268",268,0.466666668653488,"tobacco"
"269",269,0.240000069141388,"tobacco"
"270",270,0.00666673434898257,"tobacco"
"271",271,0,"tobacco"
"272",272,0,"tobacco"
"273",273,0,"tobacco"
"274",274,0,"tobacco"
"275",275,0,"tobacco"
"276",276,0,"tobacco"
"277",277,0,"tobacco"
"278",278,0,"tobacco"
"279",279,0,"tobacco"
"280",280,0,"tobacco"
"281",281,0,"tobacco"
"282",282,0,"tobacco"
"283",283,0,"tobacco"
"284",284,0,"tobacco"
"285",285,0.89555561542511,"tobacco"
"286",286,0.762222290039062,"tobacco"
"287",287,0.833333313465118,"tobacco"
"288",288,0.722222208976746,"tobacco"
"289",289,0.617777824401855,"tobacco"
"290",290,0.528888940811157,"tobacco"
"291",291,0.388888895511627,"tobacco"
"292",292,0.206666737794876,"tobacco"
"293",293,0.184444516897202,"tobacco"
"294",294,0.00666673434898257,"tobacco"
"295",295,0,"tobacco"
"296",296,0,"tobacco"
"297",297,0,"tobacco"
"298",298,0,"tobacco"
"299",299,0,"tobacco"
"300",300,0,"tobacco"
"301",301,0,"tobacco"
"302",302,0,"tobacco"
"303",303,0,"tobacco"
"304",304,0,"tobacco"
"305",305,0,"tobacco"
"306",306,1,"tobacco"
"307",307,1,"tobacco"
"308",308,1,"tobacco"
"309",309,1,"tobacco"
"310",310,1,"tobacco"
"311",311,1,"tobacco"
"312",312,1,"tobacco"
"313",313,0.855555534362793,"tobacco"
"314",314,0.684444487094879,"tobacco"
"315",315,0.422222226858139,"tobacco"
"316",316,0.173333406448364,"tobacco"
"317",317,0,"tobacco"
"318",318,0,"tobacco"
"319",319,0,"tobacco"
"320",320,0.00666673434898257,"tobacco"
"321",321,0,"tobacco"
"322",322,0.133333340287209,"tobacco"
"323",323,0,"tobacco"
"324",324,0,"tobacco"
"325",325,0,"tobacco"
"326",326,0,"tobacco"
"327",327,0,"tobacco"
"328",328,0,"tobacco"
"329",329,0,"tobacco"
"330",330,1,"tobacco"
"331",331,1,"tobacco"
"332",332,1,"tobacco"
"333",333,1,"tobacco"
"334",334,1,"tobacco"
"335",335,1,"tobacco"
"336",336,1,"tobacco"
"337",337,1,"tobacco"
"338",338,0.844444453716278,"tobacco"
"339",339,0.455555558204651,"tobacco"
"340",340,0.122222222387791,"tobacco"
"341",341,0,"tobacco"
"342",342,0,"tobacco"
"343",343,0,"tobacco"
"344",344,0,"tobacco"
"345",345,0,"tobacco"
"346",346,0.111111111938953,"tobacco"
"347",347,0,"tobacco"
"348",348,0,"tobacco"
"349",349,0,"tobacco"
"350",350,0,"tobacco"
"351",351,0,"tobacco"
"352",352,0,"tobacco"
"353",353,0,"tobacco"
"354",354,0.975788295269012,"tobacco"
"355",355,1,"tobacco"
"356",356,1,"tobacco"
"357",357,1,"tobacco"
"358",358,1,"tobacco"
"359",359,1,"tobacco"
"360",360,1,"tobacco"
"361",361,1,"tobacco"
"362",362,1,"tobacco"
"363",363,0.844444453716278,"tobacco"
"364",364,0.5,"tobacco"
"365",365,0.177777782082558,"tobacco"
"366",366,0,"tobacco"
"367",367,0,"tobacco"
"368",368,0.0622222907841206,"tobacco"
"369",369,0,"tobacco"
"370",370,0,"tobacco"
"371",371,0.184444516897202,"tobacco"
"372",372,0,"tobacco"
"373",373,0,"tobacco"
"374",374,0,"tobacco"
"375",375,0,"tobacco"
"376",376,0,"tobacco"
"377",377,0,"tobacco"
"378",378,0.795555651187897,"tobacco"
"379",379,0.984444499015808,"tobacco"
"380",380,0.966441452503204,"tobacco"
"381",381,1,"tobacco"
"382",382,1,"tobacco"
"383",383,1,"tobacco"
"384",384,1,"tobacco"
"385",385,1,"tobacco"
"386",386,1,"tobacco"
"387",387,1,"tobacco"
"388",388,1,"tobacco"
"389",389,0.851111173629761,"tobacco"
"390",390,0.5,"tobacco"
"391",391,0.233333334326744,"tobacco"
"392",392,0.0400000661611557,"tobacco"
"393",393,0,"tobacco"
"394",394,0.117777846753597,"tobacco"
"395",395,0.0622222907841206,"tobacco"
"396",396,0.388888895511627,"tobacco"
"397",397,0,"tobacco"
"398",398,0,"tobacco"
"399",399,0,"tobacco"
"400",400,0,"tobacco"
"401",401,0,"tobacco"
"402",402,0,"tobacco"
"403",403,0,"tobacco"
"404",404,1,"tobacco"
"405",405,1,"tobacco"
"406",406,1,"tobacco"
"407",407,1,"tobacco"
"408",408,1,"tobacco"
"409",409,1,"tobacco"
"410",410,1,"tobacco"
"411",411,1,"tobacco"
"412",412,1,"tobacco"
"413",413,1,"tobacco"
"414",414,1,"tobacco"
"415",415,0.922222197055817,"tobacco"
"416",416,0.617777824401855,"tobacco"
"417",417,0.384444504976273,"tobacco"
"418",418,0.128888949751854,"tobacco"
"419",419,0.0733333975076675,"tobacco"
"420",420,0.177777782082558,"tobacco"
"421",421,0,"tobacco"
"422",422,0.195555627346039,"tobacco"
"423",423,0.417777836322784,"tobacco"
"424",424,0,"tobacco"
"425",425,0,"tobacco"
"426",426,0,"tobacco"
"427",427,0,"tobacco"
"428",428,0,"tobacco"
"429",429,0,"tobacco"
"430",430,0,"tobacco"
"431",431,0,"tobacco"
"432",432,0,"tobacco"
"433",433,0,"tobacco"
"434",434,0,"tobacco"
"435",435,0,"tobacco"
"436",436,0,"tobacco"
"437",437,0,"tobacco"
"438",438,0,"tobacco"
"439",439,1,"tobacco"
"440",440,1,"tobacco"
"441",441,1,"tobacco"
"442",442,1,"tobacco"
"443",443,1,"tobacco"
"444",444,1,"tobacco"
"445",445,1,"tobacco"
"446",446,1,"tobacco"
"447",447,1,"tobacco"
"448",448,1,"tobacco"
"449",449,1,"tobacco"
"450",450,1,"tobacco"
"451",451,0.933333337306976,"tobacco"
"452",452,0.740000069141388,"tobacco"
"453",453,0.606666743755341,"tobacco"
"454",454,0.240000069141388,"tobacco"
"455",455,0.162222295999527,"tobacco"
"456",456,0.251111179590225,"tobacco"
"457",457,0.0555555559694767,"tobacco"
"458",458,0.155555561184883,"tobacco"
"459",459,0.488888889551163,"tobacco"
"460",460,0,"tobacco"
"461",461,0,"tobacco"
"462",462,0,"tobacco"
"463",463,0,"tobacco"
"464",464,0,"tobacco"
"465",465,0,"tobacco"
"466",466,0,"tobacco"
"467",467,0,"tobacco"
"468",468,0,"tobacco"
"469",469,0,"tobacco"
"470",470,0,"tobacco"
"471",471,0,"tobacco"
"472",472,0,"tobacco"
"473",473,0,"tobacco"
"474",474,0,"tobacco"
"475",475,0,"tobacco"
"476",476,0,"tobacco"
"477",477,0,"tobacco"
"478",478,0.103333324193954,"tobacco"
"479",479,0,"tobacco"
"480",480,1,"tobacco"
"481",481,1,"tobacco"
"482",482,1,"tobacco"
"483",483,1,"tobacco"
"484",484,1,"tobacco"
"485",485,1,"tobacco"
"486",486,1,"tobacco"
"487",487,1,"tobacco"
"488",488,1,"tobacco"
"489",489,1,"tobacco"
"490",490,1,"tobacco"
"491",491,1,"tobacco"
"492",492,1,"tobacco"
"493",493,0.851111173629761,"tobacco"
"494",494,0.528888940811157,"tobacco"
"495",495,0.262222290039062,"tobacco"
"496",496,0.25555557012558,"tobacco"
"497",497,0.295555621385574,"tobacco"
"498",498,0.200000002980232,"tobacco"
"499",499,0.355555564165115,"tobacco"
"500",500,0,"tobacco"
"501",501,0,"tobacco"
"502",502,0,"tobacco"
"503",503,0,"tobacco"
"504",504,0,"tobacco"
"505",505,0,"tobacco"
"506",506,0,"tobacco"
"507",507,0,"tobacco"
"508",508,0,"tobacco"
"509",509,0,"tobacco"
"510",510,0,"tobacco"
"511",511,0,"tobacco"
"512",512,0,"tobacco"
"513",513,0,"tobacco"
"514",514,0,"tobacco"
"515",515,0.188888892531395,"tobacco"
"516",516,0.527777791023254,"tobacco"
"517",517,0.145555585622787,"tobacco"
"518",518,0,"tobacco"
"519",519,1,"tobacco"
"520",520,1,"tobacco"
"521",521,1,"tobacco"
"522",522,1,"tobacco"
"523",523,1,"tobacco"
"524",524,1,"tobacco"
"525",525,1,"tobacco"
"526",526,1,"tobacco"
"527",527,1,"tobacco"
"528",528,1,"tobacco"
"529",529,1,"tobacco"
"530",530,1,"tobacco"
"531",531,1,"tobacco"
"532",532,0.86222231388092,"tobacco"
"533",533,0.522222220897675,"tobacco"
"534",534,0.288888901472092,"tobacco"
"535",535,0.317777842283249,"tobacco"
"536",536,0.351111173629761,"tobacco"
"537",537,0.217777848243713,"tobacco"
"538",538,0.21111111342907,"tobacco"
"539",539,0,"tobacco"
"540",540,0,"tobacco"
"541",541,0,"tobacco"
"542",542,0,"tobacco"
"543",543,0,"tobacco"
"544",544,0,"tobacco"
"545",545,0,"tobacco"
"546",546,0,"tobacco"
"547",547,0,"tobacco"
"548",548,0,"tobacco"
"549",549,0,"tobacco"
"550",550,0,"tobacco"
"551",551,0,"tobacco"
"552",552,0,"tobacco"
"553",553,0,"tobacco"
"554",554,0.214444428682327,"tobacco"
"555",555,0.514444410800934,"tobacco"
"556",556,0.695555567741394,"tobacco"
"557",557,0,"tobacco"
"558",558,0,"tobacco"
"559",559,0,"tobacco"
"560",560,0,"tobacco"
"561",561,0.753333389759064,"tobacco"
"562",562,0.981081068515778,"tobacco"
"563",563,1,"tobacco"
"564",564,1,"tobacco"
"565",565,1,"tobacco"
"566",566,1,"tobacco"
"567",567,1,"tobacco"
"568",568,1,"tobacco"
"569",569,1,"tobacco"
"570",570,1,"tobacco"
"571",571,1,"tobacco"
"572",572,1,"tobacco"
"573",573,1,"tobacco"
"574",574,1,"tobacco"
"575",575,0.762222290039062,"tobacco"
"576",576,0.562222301959991,"tobacco"
"577",577,0.451111167669296,"tobacco"
"578",578,0.333333343267441,"tobacco"
"579",579,0.311111122369766,"tobacco"
"580",580,0.295555621385574,"tobacco"
"581",581,0.206666737794876,"tobacco"
"582",582,0.0777777805924416,"tobacco"
"583",583,0,"tobacco"
"584",584,0,"tobacco"
"585",585,0,"tobacco"
"586",586,0,"tobacco"
"587",587,0,"tobacco"
"588",588,0,"tobacco"
"589",589,0,"tobacco"
"590",590,0,"tobacco"
"591",591,0,"tobacco"
"592",592,0,"tobacco"
"593",593,0,"tobacco"
"594",594,0,"tobacco"
"595",595,0,"tobacco"
"596",596,0,"tobacco"
"597",597,0,"tobacco"
"598",598,0.0944444462656975,"tobacco"
"599",599,0.116666667163372,"tobacco"
"600",600,0.158888921141624,"tobacco"
"601",601,0.462222248315811,"tobacco"
"602",602,0.767454981803894,"tobacco"
"603",603,0.723198235034943,"tobacco"
"604",604,0,"tobacco"
"605",605,0,"tobacco"
"606",606,0,"tobacco"
"607",607,0.484444469213486,"tobacco"
"608",608,0.558888912200928,"tobacco"
"609",609,0.731111168861389,"tobacco"
"610",610,1,"tobacco"
"611",611,1,"tobacco"
"612",612,1,"tobacco"
"613",613,1,"tobacco"
"614",614,1,"tobacco"
"615",615,1,"tobacco"
"616",616,1,"tobacco"
"617",617,1,"tobacco"
"618",618,1,"tobacco"
"619",619,1,"tobacco"
"620",620,1,"tobacco"
"621",621,0.777777791023254,"tobacco"
"622",622,0.806666731834412,"tobacco"
"623",623,0.773333430290222,"tobacco"
"624",624,0.600000023841858,"tobacco"
"625",625,0.506666719913483,"tobacco"
"626",626,0.288888901472092,"tobacco"
"627",627,0.0511111803352833,"tobacco"
"628",628,0,"tobacco"
"629",629,0,"tobacco"
"630",630,0,"tobacco"
"631",631,0,"tobacco"
"632",632,0,"tobacco"
"633",633,0,"tobacco"
"634",634,0,"tobacco"
"635",635,0,"tobacco"
"636",636,0,"tobacco"
"637",637,0,"tobacco"
"638",638,0,"tobacco"
"639",639,0,"tobacco"
"640",640,0,"tobacco"
"641",641,0,"tobacco"
"642",642,0,"tobacco"
"643",643,0,"tobacco"
"644",644,0,"tobacco"
"645",645,0,"tobacco"
"646",646,0,"tobacco"
"647",647,0.0755555927753448,"tobacco"
"648",648,0.43111115694046,"tobacco"
"649",649,0.333333343267441,"tobacco"
"650",650,0.51111114025116,"tobacco"
"651",651,0.681111097335815,"tobacco"
"652",652,0.131111145019531,"tobacco"
"653",653,0,"tobacco"
"654",654,0,"tobacco"
"655",655,0,"tobacco"
"656",656,0,"tobacco"
"657",657,0.370000034570694,"tobacco"
"658",658,0.361111104488373,"tobacco"
"659",659,0.470000028610229,"tobacco"
"660",660,0.806666731834412,"tobacco"
"661",661,1,"tobacco"
"662",662,1,"tobacco"
"663",663,1,"tobacco"
"664",664,1,"tobacco"
"665",665,1,"tobacco"
"666",666,1,"tobacco"
"667",667,1,"tobacco"
"668",668,1,"tobacco"
"669",669,1,"tobacco"
"670",670,1,"tobacco"
"671",671,1,"tobacco"
"672",672,0.98888885974884,"tobacco"
"673",673,0.688888907432556,"tobacco"
"674",674,0.711111128330231,"tobacco"
"675",675,0.622222244739532,"tobacco"
"676",676,0.284444510936737,"tobacco"
"677",677,0,"tobacco"
"678",678,0,"tobacco"
"679",679,0,"tobacco"
"680",680,0,"tobacco"
"681",681,0,"tobacco"
"682",682,0,"tobacco"
"683",683,0,"tobacco"
"684",684,0.0288889575749636,"tobacco"
"685",685,0.0666666701436043,"tobacco"
"686",686,0,"tobacco"
"687",687,0,"tobacco"
"688",688,0,"tobacco"
"689",689,0,"tobacco"
"690",690,0,"tobacco"
"691",691,0,"tobacco"
"692",692,0,"tobacco"
"693",693,0,"tobacco"
"694",694,0,"tobacco"
"695",695,0,"tobacco"
"696",696,0,"tobacco"
"697",697,0.269999980926514,"tobacco"
"698",698,0.236666664481163,"tobacco"
"699",699,0.220000028610229,"tobacco"
"700",700,0.64000004529953,"tobacco"
"701",701,0.375555545091629,"tobacco"
"702",702,0.242222219705582,"tobacco"
"703",703,0.12777778506279,"tobacco"
"704",704,0,"tobacco"
"705",705,0,"tobacco"
"706",706,0,"tobacco"
"707",707,0,"tobacco"
"708",708,0,"tobacco"
"709",709,0.267777800559998,"tobacco"
"710",710,0.38444447517395,"tobacco"
"711",711,0.475555539131165,"tobacco"
"712",712,0.753333389759064,"tobacco"
"713",713,0.98888885974884,"tobacco"
"714",714,1,"tobacco"
"715",715,1,"tobacco"
"716",716,1,"tobacco"
"717",717,0.991554081439972,"tobacco"
"718",718,0.996846854686737,"tobacco"
"719",719,0.934444487094879,"tobacco"
"720",720,0.812222301959991,"tobacco"
"721",721,0.762222290039062,"tobacco"
"722",722,0.823333382606506,"tobacco"
"723",723,1,"tobacco"
"724",724,1,"tobacco"
"725",725,0.933333337306976,"tobacco"
"726",726,0.673333406448364,"tobacco"
"727",727,0.311111122369766,"tobacco"
"728",728,0,"tobacco"
"729",729,0,"tobacco"
"730",730,0,"tobacco"
"731",731,0,"tobacco"
"732",732,0,"tobacco"
"733",733,0,"tobacco"
"734",734,0.277777791023254,"tobacco"
"735",735,0.15111118555069,"tobacco"
"736",736,0.122222222387791,"tobacco"
"737",737,0,"tobacco"
"738",738,0,"tobacco"
"739",739,0,"tobacco"
"740",740,0,"tobacco"
"741",741,0,"tobacco"
"742",742,0,"tobacco"
"743",743,0,"tobacco"
"744",744,0,"tobacco"
"745",745,0,"tobacco"
"746",746,0,"tobacco"
"747",747,0.417777806520462,"tobacco"
"748",748,0.742222189903259,"tobacco"
"749",749,0.442222207784653,"tobacco"
"750",750,0.0844444781541824,"tobacco"
"751",751,0,"tobacco"
"752",752,0,"tobacco"
"753",753,0,"tobacco"
"754",754,0,"tobacco"
"755",755,0,"tobacco"
"756",756,0,"tobacco"
"757",757,0,"tobacco"
"758",758,0,"tobacco"
"759",759,0.253333359956741,"tobacco"
"760",760,0.267777800559998,"tobacco"
"761",761,0.392222225666046,"tobacco"
"762",762,0.528888940811157,"tobacco"
"763",763,0.583333313465118,"tobacco"
"764",764,0.672222197055817,"tobacco"
"765",765,0.742222249507904,"tobacco"
"766",766,0.920000016689301,"tobacco"
"767",767,0.820000052452087,"tobacco"
"768",768,0.684444487094879,"tobacco"
"769",769,0.672222197055817,"tobacco"
"770",770,0.67555558681488,"tobacco"
"771",771,0.775555610656738,"tobacco"
"772",772,1,"tobacco"
"773",773,1,"tobacco"
"774",774,0.733333349227905,"tobacco"
"775",775,0.540000081062317,"tobacco"
"776",776,0.340000063180923,"tobacco"
"777",777,0.344444453716278,"tobacco"
"778",778,0,"tobacco"
"779",779,0,"tobacco"
"780",780,0,"tobacco"
"781",781,0,"tobacco"
"782",782,0,"tobacco"
"783",783,0.411111116409302,"tobacco"
"784",784,0.244444444775581,"tobacco"
"785",785,0.0622222907841206,"tobacco"
"786",786,0,"tobacco"
"787",787,0,"tobacco"
"788",788,0,"tobacco"
"789",789,0,"tobacco"
"790",790,0,"tobacco"
"791",791,0,"tobacco"
"792",792,0,"tobacco"
"793",793,0,"tobacco"
"794",794,0,"tobacco"
"795",795,0.647777795791626,"tobacco"
"796",796,0.545555651187897,"tobacco"
"797",797,0.684444487094879,"tobacco"
"798",798,0.295555591583252,"tobacco"
"799",799,0,"tobacco"
"800",800,0,"tobacco"
"801",801,0,"tobacco"
"802",802,0,"tobacco"
"803",803,0,"tobacco"
"804",804,0,"tobacco"
"805",805,0,"tobacco"
"806",806,0,"tobacco"
"807",807,0,"tobacco"
"808",808,0,"tobacco"
"809",809,0,"tobacco"
"810",810,0,"tobacco"
"811",811,0.251111149787903,"tobacco"
"812",812,0.288888901472092,"tobacco"
"813",813,0.400000005960464,"tobacco"
"814",814,0.672222197055817,"tobacco"
"815",815,0.636666715145111,"tobacco"
"816",816,0.690000057220459,"tobacco"
"817",817,0.811111092567444,"tobacco"
"818",818,0.847777783870697,"tobacco"
"819",819,0.897777795791626,"tobacco"
"820",820,0.822222232818604,"tobacco"
"821",821,0.751111149787903,"tobacco"
"822",822,0.506666719913483,"tobacco"
"823",823,0.462222278118134,"tobacco"
"824",824,0.344444453716278,"tobacco"
"825",825,0,"tobacco"
"826",826,0,"tobacco"
"827",827,0,"tobacco"
"828",828,0,"tobacco"
"829",829,0,"tobacco"
"830",830,0.200000002980232,"tobacco"
"831",831,0.240000069141388,"tobacco"
"832",832,0.0222222227603197,"tobacco"
"833",833,0,"tobacco"
"834",834,0.266666680574417,"tobacco"
"835",835,0.206666737794876,"tobacco"
"836",836,0.101111136376858,"tobacco"
"837",837,0,"tobacco"
"838",838,0,"tobacco"
"839",839,0,"tobacco"
"840",840,0,"tobacco"
"841",841,0.0866666585206985,"tobacco"
"842",842,0.631111145019531,"tobacco"
"843",843,0.68111115694046,"tobacco"
"844",844,0.542222201824188,"tobacco"
"845",845,0.208888873457909,"tobacco"
"846",846,0,"tobacco"
"847",847,0,"tobacco"
"848",848,0,"tobacco"
"849",849,0,"tobacco"
"850",850,0,"tobacco"
"851",851,0,"tobacco"
"852",852,0,"tobacco"
"853",853,0,"tobacco"
"854",854,0,"tobacco"
"855",855,0,"tobacco"
"856",856,0.29777780175209,"tobacco"
"857",857,0.303333312273026,"tobacco"
"858",858,0.606666743755341,"tobacco"
"859",859,0.633333325386047,"tobacco"
"860",860,0.747777819633484,"tobacco"
"861",861,0.972222208976746,"tobacco"
"862",862,1,"tobacco"
"863",863,1,"tobacco"
"864",864,1,"tobacco"
"865",865,1,"tobacco"
"866",866,0.995555639266968,"tobacco"
"867",867,0.577777802944183,"tobacco"
