"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"1",1,0.573473691940308,0.631578922271729,0.676315784454346,22895,"sorghum (low altitude)"
"2",1,0.573473691940308,0.628947377204895,0.672368407249451,22896,"sorghum (low altitude)"
"3",1,0.585157871246338,0.639473676681519,0.665789484977722,22897,"sorghum (low altitude)"
"4",1,0.552631556987762,0.610526323318481,0.65263158082962,23087,"sorghum (low altitude)"
"5",1,0.568421006202698,0.609210550785065,0.671052634716034,23088,"sorghum (low altitude)"
"6",1,0.570421040058136,0.625,0.65263158082962,23089,"sorghum (low altitude)"
"7",1,0.557684242725372,0.598684251308441,0.657894730567932,23280,"sorghum (low altitude)"
"8",1,0.563263118267059,0.618421077728271,0.644736886024475,23281,"sorghum (low altitude)"
"9",2,0.691157937049866,0.731578946113586,0.7934210896492,20587,"sorghum (low altitude)"
"10",2,0.50126314163208,0.557894706726074,0.607894718647003,20589,"sorghum (low altitude)"
"11",2,0.766105234622955,0.818421006202698,0.806451618671417,20778,"sorghum (low altitude)"
"12",2,0.687999963760376,0.74193549156189,0.789473712444305,20779,"sorghum (low altitude)"
"13",2,0.564421117305756,0.623684227466583,0.673684239387512,20780,"sorghum (low altitude)"
"14",2,0.526947319507599,0.586842119693756,0.634210526943207,20781,"sorghum (low altitude)"
"15",2,0.571473658084869,0.625,0.672368407249451,20782,"sorghum (low altitude)"
"16",2,0.764631569385529,0.815789461135864,0.838709652423859,20970,"sorghum (low altitude)"
"17",2,0.704631567001343,0.744736850261688,0.805263161659241,20971,"sorghum (low altitude)"
"18",2,0.575789511203766,0.629032254219055,0.681578934192657,20972,"sorghum (low altitude)"
"19",2,0.531578958034515,0.589473724365234,0.63684207201004,20973,"sorghum (low altitude)"
"20",2,0.559263110160828,0.614473700523376,0.659210503101349,20974,"sorghum (low altitude)"
"21",2,0.729263126850128,0.768420994281769,0.831578969955444,21163,"sorghum (low altitude)"
"22",2,0.612105250358582,0.667105257511139,0.713157892227173,21164,"sorghum (low altitude)"
"23",2,0.540421009063721,0.599999964237213,0.647368431091309,21165,"sorghum (low altitude)"
"24",2,0.522105276584625,0.578947365283966,0.628947377204895,21166,"sorghum (low altitude)"
"25",2,0.670105278491974,0.723684251308441,0.76578950881958,21167,"sorghum (low altitude)"
"26",2,0.74193549156189,0.794736802577972,0.838709652423859,21355,"sorghum (low altitude)"
"27",2,0.678210496902466,0.732894718647003,0.778947353363037,21356,"sorghum (low altitude)"
"28",2,0.547789394855499,0.607894718647003,0.655263185501099,21357,"sorghum (low altitude)"
"29",2,0.509894728660583,0.568421065807343,0.615789473056793,21358,"sorghum (low altitude)"
"30",2,0.645161271095276,0.692105233669281,0.736842095851898,21359,"sorghum (low altitude)"
"31",2,0.697473704814911,0.752631545066833,0.797368407249451,21548,"sorghum (low altitude)"
"32",2,0.576000034809113,0.61710524559021,0.681578934192657,21549,"sorghum (low altitude)"
"33",2,0.545052707195282,0.586842060089111,0.645161271095276,21550,"sorghum (low altitude)"
"34",2,0.676631569862366,0.732894718647003,0.778947353363037,21740,"sorghum (low altitude)"
"35",2,0.593894779682159,0.635526299476624,0.699999988079071,21741,"sorghum (low altitude)"
"36",2,0.526736795902252,0.584210515022278,0.631578922271729,21742,"sorghum (low altitude)"
