"","ID","suit_hist","cell","NA","NA","crops"
"1",1,0,22895,35.8541666666667,0.0625000000000009,"cacao"
"2",1,0,22896,35.8958333333333,0.0625000000000009,"cacao"
"3",1,0,22897,35.9375,0.0625000000000009,"cacao"
"4",1,0,23087,35.8541666666667,0.0208333333333339,"cacao"
"5",1,0,23088,35.8958333333333,0.0208333333333339,"cacao"
"6",1,0,23089,35.9375,0.0208333333333339,"cacao"
"7",1,0,23280,35.8958333333333,-0.020833333333333,"cacao"
"8",1,0,23281,35.9375,-0.020833333333333,"cacao"
"9",2,0,20587,35.6875,0.562500000000001,"cacao"
"10",2,0,20589,35.7708333333333,0.562500000000001,"cacao"
"11",2,0,20778,35.6458333333333,0.520833333333334,"cacao"
"12",2,0,20779,35.6875,0.520833333333334,"cacao"
"13",2,0,20780,35.7291666666667,0.520833333333334,"cacao"
"14",2,0,20781,35.7708333333333,0.520833333333334,"cacao"
"15",2,0,20782,35.8125,0.520833333333334,"cacao"
"16",2,0,20970,35.6458333333333,0.479166666666667,"cacao"
"17",2,0,20971,35.6875,0.479166666666667,"cacao"
"18",2,0,20972,35.7291666666667,0.479166666666667,"cacao"
"19",2,0,20973,35.7708333333333,0.479166666666667,"cacao"
"20",2,0,20974,35.8125,0.479166666666667,"cacao"
"21",2,0,21163,35.6875,0.437500000000001,"cacao"
"22",2,0,21164,35.7291666666667,0.437500000000001,"cacao"
"23",2,0,21165,35.7708333333333,0.437500000000001,"cacao"
"24",2,0,21166,35.8125,0.437500000000001,"cacao"
"25",2,0,21167,35.8541666666667,0.437500000000001,"cacao"
"26",2,0,21355,35.6875,0.395833333333334,"cacao"
"27",2,0,21356,35.7291666666667,0.395833333333334,"cacao"
"28",2,0,21357,35.7708333333333,0.395833333333334,"cacao"
"29",2,0,21358,35.8125,0.395833333333334,"cacao"
"30",2,0,21359,35.8541666666667,0.395833333333334,"cacao"
"31",2,0,21548,35.7291666666667,0.354166666666667,"cacao"
"32",2,0,21549,35.7708333333333,0.354166666666667,"cacao"
"33",2,0,21550,35.8125,0.354166666666667,"cacao"
"34",2,0,21740,35.7291666666667,0.312500000000001,"cacao"
"35",2,0,21741,35.7708333333333,0.312500000000001,"cacao"
"36",2,0,21742,35.8125,0.312500000000001,"cacao"
"37",2,0,21932,35.7291666666667,0.270833333333334,"cacao"
"38",2,0,21933,35.7708333333333,0.270833333333334,"cacao"
"39",2,0,22124,35.7291666666667,0.229166666666667,"cacao"
"40",2,0,22125,35.7708333333333,0.229166666666667,"cacao"
"41",3,0,18669,35.7708333333333,0.979166666666667,"cacao"
"42",3,0,18858,35.6458333333333,0.937500000000001,"cacao"
"43",3,0,18859,35.6875,0.937500000000001,"cacao"
"44",3,0,18860,35.7291666666667,0.937500000000001,"cacao"
"45",3,0,18861,35.7708333333333,0.937500000000001,"cacao"
"46",3,0,18862,35.8125,0.937500000000001,"cacao"
"47",3,0,18863,35.8541666666667,0.937500000000001,"cacao"
"48",3,0,19050,35.6458333333333,0.895833333333334,"cacao"
"49",3,0,19051,35.6875,0.895833333333334,"cacao"
"50",3,0,19052,35.7291666666667,0.895833333333334,"cacao"
"51",3,0,19053,35.7708333333333,0.895833333333334,"cacao"
"52",3,0,19054,35.8125,0.895833333333334,"cacao"
"53",3,0,19055,35.8541666666667,0.895833333333334,"cacao"
