"","ID","suit_hist","cell","NA","NA","crops"
"1",1,1,22895,35.8541666666667,0.0625000000000009,"bean, common"
"2",1,1,22896,35.8958333333333,0.0625000000000009,"bean, common"
"3",1,1,22897,35.9375,0.0625000000000009,"bean, common"
"4",1,1,23087,35.8541666666667,0.0208333333333339,"bean, common"
"5",1,1,23088,35.8958333333333,0.0208333333333339,"bean, common"
"6",1,1,23089,35.9375,0.0208333333333339,"bean, common"
"7",1,1,23280,35.8958333333333,-0.020833333333333,"bean, common"
"8",1,1,23281,35.9375,-0.020833333333333,"bean, common"
"9",2,1,20587,35.6875,0.562500000000001,"bean, common"
"10",2,1,20589,35.7708333333333,0.562500000000001,"bean, common"
"11",2,1,20778,35.6458333333333,0.520833333333334,"bean, common"
"12",2,1,20779,35.6875,0.520833333333334,"bean, common"
"13",2,1,20780,35.7291666666667,0.520833333333334,"bean, common"
"14",2,1,20781,35.7708333333333,0.520833333333334,"bean, common"
"15",2,1,20782,35.8125,0.520833333333334,"bean, common"
"16",2,1,20970,35.6458333333333,0.479166666666667,"bean, common"
"17",2,1,20971,35.6875,0.479166666666667,"bean, common"
"18",2,1,20972,35.7291666666667,0.479166666666667,"bean, common"
"19",2,1,20973,35.7708333333333,0.479166666666667,"bean, common"
"20",2,1,20974,35.8125,0.479166666666667,"bean, common"
"21",2,1,21163,35.6875,0.437500000000001,"bean, common"
"22",2,1,21164,35.7291666666667,0.437500000000001,"bean, common"
"23",2,1,21165,35.7708333333333,0.437500000000001,"bean, common"
"24",2,1,21166,35.8125,0.437500000000001,"bean, common"
"25",2,1,21167,35.8541666666667,0.437500000000001,"bean, common"
"26",2,1,21355,35.6875,0.395833333333334,"bean, common"
"27",2,1,21356,35.7291666666667,0.395833333333334,"bean, common"
"28",2,1,21357,35.7708333333333,0.395833333333334,"bean, common"
"29",2,1,21358,35.8125,0.395833333333334,"bean, common"
"30",2,1,21359,35.8541666666667,0.395833333333334,"bean, common"
"31",2,1,21548,35.7291666666667,0.354166666666667,"bean, common"
"32",2,1,21549,35.7708333333333,0.354166666666667,"bean, common"
"33",2,1,21550,35.8125,0.354166666666667,"bean, common"
"34",2,1,21740,35.7291666666667,0.312500000000001,"bean, common"
"35",2,1,21741,35.7708333333333,0.312500000000001,"bean, common"
"36",2,1,21742,35.8125,0.312500000000001,"bean, common"
"37",2,1,21932,35.7291666666667,0.270833333333334,"bean, common"
"38",2,1,21933,35.7708333333333,0.270833333333334,"bean, common"
"39",2,1,22124,35.7291666666667,0.229166666666667,"bean, common"
"40",2,1,22125,35.7708333333333,0.229166666666667,"bean, common"
"41",3,0.782051265239716,18669,35.7708333333333,0.979166666666667,"bean, common"
"42",3,0.769230782985687,18858,35.6458333333333,0.937500000000001,"bean, common"
"43",3,0.782051265239716,18859,35.6875,0.937500000000001,"bean, common"
"44",3,0.871794879436493,18860,35.7291666666667,0.937500000000001,"bean, common"
"45",3,1,18861,35.7708333333333,0.937500000000001,"bean, common"
"46",3,1,18862,35.8125,0.937500000000001,"bean, common"
"47",3,0.705128192901611,18863,35.8541666666667,0.937500000000001,"bean, common"
"48",3,0.782051265239716,19050,35.6458333333333,0.895833333333334,"bean, common"
"49",3,0.769230782985687,19051,35.6875,0.895833333333334,"bean, common"
"50",3,0.884615361690521,19052,35.7291666666667,0.895833333333334,"bean, common"
"51",3,1,19053,35.7708333333333,0.895833333333334,"bean, common"
"52",3,1,19054,35.8125,0.895833333333334,"bean, common"
"53",3,0.807692289352417,19055,35.8541666666667,0.895833333333334,"bean, common"
"54",3,0.538461565971375,19056,35.8958333333333,0.895833333333334,"bean, common"
"55",3,0.769230782985687,19242,35.6458333333333,0.854166666666667,"bean, common"
"56",3,0.769230782985687,19243,35.6875,0.854166666666667,"bean, common"
"57",3,0.961538434028625,19244,35.7291666666667,0.854166666666667,"bean, common"
"58",3,1,19245,35.7708333333333,0.854166666666667,"bean, common"
"59",3,1,19246,35.8125,0.854166666666667,"bean, common"
"60",3,1,19247,35.8541666666667,0.854166666666667,"bean, common"
"61",3,0.538461565971375,19248,35.8958333333333,0.854166666666667,"bean, common"
"62",3,0.807692289352417,19434,35.6458333333333,0.812500000000001,"bean, common"
"63",3,0.794871807098389,19435,35.6875,0.812500000000001,"bean, common"
"64",3,1,19436,35.7291666666667,0.812500000000001,"bean, common"
"65",3,1,19437,35.7708333333333,0.812500000000001,"bean, common"
"66",3,1,19438,35.8125,0.812500000000001,"bean, common"
"67",3,0.923076927661896,19439,35.8541666666667,0.812500000000001,"bean, common"
"68",3,0.512820541858673,19440,35.8958333333333,0.812500000000001,"bean, common"
"69",3,0.384615391492844,19441,35.9375,0.812500000000001,"bean, common"
"70",3,0.82051283121109,19626,35.6458333333333,0.770833333333334,"bean, common"
"71",3,0.782051265239716,19627,35.6875,0.770833333333334,"bean, common"
"72",3,0.910256385803223,19628,35.7291666666667,0.770833333333334,"bean, common"
"73",3,1,19629,35.7708333333333,0.770833333333334,"bean, common"
"74",3,1,19630,35.8125,0.770833333333334,"bean, common"
"75",3,0.935897409915924,19631,35.8541666666667,0.770833333333334,"bean, common"
"76",3,0.602564096450806,19632,35.8958333333333,0.770833333333334,"bean, common"
"77",3,0.384615391492844,19633,35.9375,0.770833333333334,"bean, common"
"78",3,0.371794879436493,19634,35.9791666666667,0.770833333333334,"bean, common"
"79",3,0.82051283121109,19818,35.6458333333333,0.729166666666667,"bean, common"
"80",3,0.794871807098389,19819,35.6875,0.729166666666667,"bean, common"
"81",3,0.974358975887299,19820,35.7291666666667,0.729166666666667,"bean, common"
"82",3,1,19821,35.7708333333333,0.729166666666667,"bean, common"
"83",3,1,19822,35.8125,0.729166666666667,"bean, common"
"84",3,1,19823,35.8541666666667,0.729166666666667,"bean, common"
"85",3,0.576923072338104,19824,35.8958333333333,0.729166666666667,"bean, common"
"86",3,0.423076927661896,19825,35.9375,0.729166666666667,"bean, common"
"87",3,0.384615391492844,19826,35.9791666666667,0.729166666666667,"bean, common"
"88",3,0.397435903549194,19827,36.0208333333333,0.729166666666667,"bean, common"
"89",3,0.884615361690521,20010,35.6458333333333,0.687500000000001,"bean, common"
"90",3,0.846153855323792,20011,35.6875,0.687500000000001,"bean, common"
"91",3,1,20012,35.7291666666667,0.687500000000001,"bean, common"
"92",3,1,20013,35.7708333333333,0.687500000000001,"bean, common"
"93",3,1,20014,35.8125,0.687500000000001,"bean, common"
"94",3,1,20015,35.8541666666667,0.687500000000001,"bean, common"
"95",3,0.717948734760284,20016,35.8958333333333,0.687500000000001,"bean, common"
"96",3,0.64102566242218,20017,35.9375,0.687500000000001,"bean, common"
"97",3,0.397435903549194,20018,35.9791666666667,0.687500000000001,"bean, common"
"98",3,0.871794879436493,20202,35.6458333333333,0.645833333333334,"bean, common"
"99",3,0.948717951774597,20203,35.6875,0.645833333333334,"bean, common"
"100",3,1,20204,35.7291666666667,0.645833333333334,"bean, common"
"101",3,1,20205,35.7708333333333,0.645833333333334,"bean, common"
"102",3,1,20206,35.8125,0.645833333333334,"bean, common"
"103",3,1,20207,35.8541666666667,0.645833333333334,"bean, common"
"104",3,0.871794879436493,20208,35.8958333333333,0.645833333333334,"bean, common"
"105",3,0.730769217014313,20209,35.9375,0.645833333333334,"bean, common"
"106",3,0.525641024112701,20210,35.9791666666667,0.645833333333334,"bean, common"
"107",3,0.935897409915924,20393,35.6041666666667,0.604166666666667,"bean, common"
"108",3,0.961538434028625,20394,35.6458333333333,0.604166666666667,"bean, common"
"109",3,1,20395,35.6875,0.604166666666667,"bean, common"
"110",3,1,20396,35.7291666666667,0.604166666666667,"bean, common"
"111",3,1,20397,35.7708333333333,0.604166666666667,"bean, common"
"112",3,1,20398,35.8125,0.604166666666667,"bean, common"
"113",3,1,20399,35.8541666666667,0.604166666666667,"bean, common"
"114",3,0.935897409915924,20400,35.8958333333333,0.604166666666667,"bean, common"
"115",3,0.743589758872986,20401,35.9375,0.604166666666667,"bean, common"
"116",3,1,20585,35.6041666666667,0.562500000000001,"bean, common"
"117",3,1,20586,35.6458333333333,0.562500000000001,"bean, common"
"118",3,1,20588,35.7291666666667,0.562500000000001,"bean, common"
"119",4,0.461538463830948,19828,36.0625,0.729166666666667,"bean, common"
"120",4,0.410256415605545,20019,36.0208333333333,0.687500000000001,"bean, common"
"121",4,0.512820541858673,20020,36.0625,0.687500000000001,"bean, common"
"122",4,0.576923072338104,20021,36.1041666666667,0.687500000000001,"bean, common"
"123",4,0.5,20022,36.1458333333333,0.687500000000001,"bean, common"
